0.025012800469994545,6.655185643467121e-06,0.007259735371917486,0.0036316041368991137,0.019681503996253014,0.0012276949128136039,0.9431800246238708
0.16984772682189941,8.131947106448933e-05,0.15472355484962463,0.03342204540967941,0.1109900251030922,0.18523091077804565,0.3457043766975403
0.10383983701467514,5.888910163776018e-05,0.06778088212013245,0.007742993999272585,0.042639654129743576,0.04967443272471428,0.7282633185386658
0.055267084389925,2.5230510800611228e-05,0.017444252967834473,0.00421283021569252,0.03314414247870445,0.009988486766815186,0.8799179196357727
0.1612948477268219,1.1277756129857153e-05,0.03043500706553459,0.0036962705198675394,0.03395850956439972,0.0053597064688801765,0.7652444243431091
0.06790828704833984,3.864210157189518e-06,0.010947823524475098,0.002142352517694235,0.025544842705130577,0.0005283557693473995,0.8929245471954346
0.06236615404486656,6.930810741323512e-06,0.015678362920880318,0.0016430460382252932,0.03351317718625069,0.0009597984608262777,0.8858326077461243
0.022161705419421196,7.196676506282529e-06,0.005650802981108427,0.0011439395602792501,0.01402678620070219,0.0009364125435240567,0.9560731649398804
0.03798384219408035,2.3589156626258045e-05,0.009809437207877636,0.0018435147358104587,0.018022306263446808,0.0020524589344859123,0.9302648305892944
0.020716622471809387,5.228032932791393e-06,0.007243327796459198,0.002713330090045929,0.012373444624245167,0.0020969987381249666,0.9548509120941162
0.02958335354924202,5.547385171666974e-06,0.008400962688028812,0.0017900451784953475,0.015004703775048256,0.002492127474397421,0.942723274230957
0.07940377295017242,6.186169048305601e-05,0.024249190464615822,0.0008170331711880863,0.031224366277456284,0.004604812245815992,0.8596389889717102
0.05610283836722374,5.814162068418227e-05,0.012440541759133339,0.0033824138808995485,0.021175049245357513,0.0034529371187090874,0.9033880233764648
0.06715832650661469,0.00011200635344721377,0.021969614550471306,0.0035816526506096125,0.02889857068657875,0.012854131869971752,0.8654256463050842
0.047135114669799805,9.572773706167936e-05,0.01775248348712921,0.0013452564598992467,0.05153561383485794,0.002847204217687249,0.8792886734008789
0.041006606072187424,5.464945934363641e-05,0.013249017298221588,0.0027249199338257313,0.02023889124393463,0.0037553468719124794,0.9189705848693848
0.05616765841841698,0.0001159472594736144,0.02054499089717865,0.0014958555111661553,0.04917723685503006,0.00151477986946702,0.8709835410118103
0.015757612884044647,6.604191639780765e-06,0.0029888793360441923,0.05261029675602913,0.00824823696166277,0.0003560739569365978,0.9200323224067688
0.008795905858278275,5.278147000353783e-06,0.0028854706324636936,0.12324457615613937,0.005070250015705824,0.001045004348270595,0.8589535355567932
0.01329556480050087,6.6215743572684005e-06,0.003446907037869096,0.10751672834157944,0.00856767501682043,0.000585606845561415,0.8665809035301208
0.011400073766708374,5.984948529658141e-06,0.0042795962654054165,0.131104975938797,0.010314618237316608,0.0007079647621139884,0.8421867489814758
0.012052479200065136,4.245639047439909e-06,0.0036395699717104435,0.10547486692667007,0.007508467882871628,0.0009966797661036253,0.8703237175941467
0.010286694392561913,3.409274540899787e-06,0.0033392724581062794,0.056190017610788345,0.006247209385037422,0.00088976084953174,0.9230435490608215
0.011640372686088085,4.3906279643124435e-06,0.0035688886418938637,0.025180159136652946,0.006656557321548462,0.0013073101872578263,0.9516423940658569
0.0008779565105214715,1.1472632195363985e-06,0.000223798313527368,0.9849761128425598,0.0003398089320398867,0.0006152745918370783,0.012965899892151356
0.0017701018368825316,2.737117256401689e-06,0.00040918425656855106,0.9806431531906128,0.0005534811061806977,0.0010128996800631285,0.015608465299010277
0.0009195904131047428,1.3667864777744398e-06,0.00018644363444764167,0.9891244173049927,0.0002631250536069274,0.00042662190389819443,0.009078546427190304
0.0007313049864023924,1.0383921562606702e-06,0.00026150300982408226,0.9827739000320435,0.00034404933103360236,0.000650471483822912,0.01523776538670063
